file,class,method,variable,usage
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-control-plane\mantis-control-plane-server\src\main\java\io\mantisrx\server\master\domain\JobClusterDefinitionImpl.java,io.mantisrx.server.master.domain.JobClusterDefinitionImpl$CompletedJob,getUser/0,user,1
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-control-plane\mantis-control-plane-server\src\main\java\io\mantisrx\server\master\domain\JobClusterDefinitionImpl.java,io.mantisrx.server.master.domain.JobClusterDefinitionImpl$CompletedJob,getSubmittedAt/0,submittedAt,1
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-control-plane\mantis-control-plane-server\src\main\java\io\mantisrx\server\master\domain\JobClusterDefinitionImpl.java,io.mantisrx.server.master.domain.JobClusterDefinitionImpl$CompletedJob,getVersion/0,version,1
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-control-plane\mantis-control-plane-server\src\main\java\io\mantisrx\server\master\domain\JobClusterDefinitionImpl.java,io.mantisrx.server.master.domain.JobClusterDefinitionImpl$CompletedJob,"CompletedJob/8[java.lang.String,java.lang.String,java.lang.String,io.mantisrx.master.jobcluster.job.JobState,long,long,java.lang.String,java.util.List<io.mantisrx.server.master.domain.Label>]",jobId,3
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-control-plane\mantis-control-plane-server\src\main\java\io\mantisrx\server\master\domain\JobClusterDefinitionImpl.java,io.mantisrx.server.master.domain.JobClusterDefinitionImpl$CompletedJob,"CompletedJob/8[java.lang.String,java.lang.String,java.lang.String,io.mantisrx.master.jobcluster.job.JobState,long,long,java.lang.String,java.util.List<io.mantisrx.server.master.domain.Label>]",labelList,1
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-control-plane\mantis-control-plane-server\src\main\java\io\mantisrx\server\master\domain\JobClusterDefinitionImpl.java,io.mantisrx.server.master.domain.JobClusterDefinitionImpl$CompletedJob,"CompletedJob/8[java.lang.String,java.lang.String,java.lang.String,io.mantisrx.master.jobcluster.job.JobState,long,long,java.lang.String,java.util.List<io.mantisrx.server.master.domain.Label>]",terminatedAt,3
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-control-plane\mantis-control-plane-server\src\main\java\io\mantisrx\server\master\domain\JobClusterDefinitionImpl.java,io.mantisrx.server.master.domain.JobClusterDefinitionImpl$CompletedJob,"CompletedJob/8[java.lang.String,java.lang.String,java.lang.String,io.mantisrx.master.jobcluster.job.JobState,long,long,java.lang.String,java.util.List<io.mantisrx.server.master.domain.Label>]",name,3
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-control-plane\mantis-control-plane-server\src\main\java\io\mantisrx\server\master\domain\JobClusterDefinitionImpl.java,io.mantisrx.server.master.domain.JobClusterDefinitionImpl$CompletedJob,"CompletedJob/8[java.lang.String,java.lang.String,java.lang.String,io.mantisrx.master.jobcluster.job.JobState,long,long,java.lang.String,java.util.List<io.mantisrx.server.master.domain.Label>]",state,3
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-control-plane\mantis-control-plane-server\src\main\java\io\mantisrx\server\master\domain\JobClusterDefinitionImpl.java,io.mantisrx.server.master.domain.JobClusterDefinitionImpl$CompletedJob,"CompletedJob/8[java.lang.String,java.lang.String,java.lang.String,io.mantisrx.master.jobcluster.job.JobState,long,long,java.lang.String,java.util.List<io.mantisrx.server.master.domain.Label>]",submittedAt,3
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-control-plane\mantis-control-plane-server\src\main\java\io\mantisrx\server\master\domain\JobClusterDefinitionImpl.java,io.mantisrx.server.master.domain.JobClusterDefinitionImpl$CompletedJob,"CompletedJob/8[java.lang.String,java.lang.String,java.lang.String,io.mantisrx.master.jobcluster.job.JobState,long,long,java.lang.String,java.util.List<io.mantisrx.server.master.domain.Label>]",version,3
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-control-plane\mantis-control-plane-server\src\main\java\io\mantisrx\server\master\domain\JobClusterDefinitionImpl.java,io.mantisrx.server.master.domain.JobClusterDefinitionImpl$CompletedJob,"CompletedJob/8[java.lang.String,java.lang.String,java.lang.String,io.mantisrx.master.jobcluster.job.JobState,long,long,java.lang.String,java.util.List<io.mantisrx.server.master.domain.Label>]",user,3
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-control-plane\mantis-control-plane-server\src\main\java\io\mantisrx\server\master\domain\JobClusterDefinitionImpl.java,io.mantisrx.server.master.domain.JobClusterDefinitionImpl$CompletedJob,equals/1[java.lang.Object],jobId,1
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-control-plane\mantis-control-plane-server\src\main\java\io\mantisrx\server\master\domain\JobClusterDefinitionImpl.java,io.mantisrx.server.master.domain.JobClusterDefinitionImpl$CompletedJob,equals/1[java.lang.Object],terminatedAt,1
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-control-plane\mantis-control-plane-server\src\main\java\io\mantisrx\server\master\domain\JobClusterDefinitionImpl.java,io.mantisrx.server.master.domain.JobClusterDefinitionImpl$CompletedJob,equals/1[java.lang.Object],name,1
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-control-plane\mantis-control-plane-server\src\main\java\io\mantisrx\server\master\domain\JobClusterDefinitionImpl.java,io.mantisrx.server.master.domain.JobClusterDefinitionImpl$CompletedJob,equals/1[java.lang.Object],state,1
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-control-plane\mantis-control-plane-server\src\main\java\io\mantisrx\server\master\domain\JobClusterDefinitionImpl.java,io.mantisrx.server.master.domain.JobClusterDefinitionImpl$CompletedJob,equals/1[java.lang.Object],submittedAt,1
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-control-plane\mantis-control-plane-server\src\main\java\io\mantisrx\server\master\domain\JobClusterDefinitionImpl.java,io.mantisrx.server.master.domain.JobClusterDefinitionImpl$CompletedJob,equals/1[java.lang.Object],version,1
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-control-plane\mantis-control-plane-server\src\main\java\io\mantisrx\server\master\domain\JobClusterDefinitionImpl.java,io.mantisrx.server.master.domain.JobClusterDefinitionImpl$CompletedJob,equals/1[java.lang.Object],user,1
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-control-plane\mantis-control-plane-server\src\test\java\io\mantisrx\master\api\akka\route\v0\JobClusterRouteTest.java,io.mantisrx.master.api.akka.route.v0.JobClusterRouteTest,testJobClusterEnable/0,latchTimeout,1
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-control-plane\mantis-control-plane-server\src\test\java\io\mantisrx\master\api\akka\route\v0\JobClusterRouteTest.java,io.mantisrx.master.api.akka.route.v0.JobClusterRouteTest,testJobClusterEnable/0,logger,1
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-control-plane\mantis-control-plane-server\src\test\java\io\mantisrx\master\api\akka\route\v0\JobClusterRouteTest.java,io.mantisrx.master.api.akka.route.v0.JobClusterRouteTest,testJobClusterEnable/0,http,1
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-control-plane\mantis-control-plane-server\src\test\java\io\mantisrx\master\api\akka\route\v0\JobClusterRouteTest.java,io.mantisrx.master.api.akka.route.v0.JobClusterRouteTest,testJobClusterUpdateLabels/0,latchTimeout,1
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-control-plane\mantis-control-plane-server\src\test\java\io\mantisrx\master\api\akka\route\v0\JobClusterRouteTest.java,io.mantisrx.master.api.akka.route.v0.JobClusterRouteTest,testJobClusterUpdateLabels/0,logger,1
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-control-plane\mantis-control-plane-server\src\test\java\io\mantisrx\master\api\akka\route\v0\JobClusterRouteTest.java,io.mantisrx.master.api.akka.route.v0.JobClusterRouteTest,testJobClusterUpdateLabels/0,http,1
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-control-plane\mantis-control-plane-server\src\test\java\io\mantisrx\master\api\akka\route\v0\JobClusterRouteTest.java,io.mantisrx.master.api.akka.route.v0.JobClusterRouteTest,testJobClusterGetAllJobIds/0,latchTimeout,1
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-control-plane\mantis-control-plane-server\src\test\java\io\mantisrx\master\api\akka\route\v0\JobClusterRouteTest.java,io.mantisrx.master.api.akka.route.v0.JobClusterRouteTest,testJobClusterGetAllJobIds/0,logger,1
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-control-plane\mantis-control-plane-server\src\test\java\io\mantisrx\master\api\akka\route\v0\JobClusterRouteTest.java,io.mantisrx.master.api.akka.route.v0.JobClusterRouteTest,testJobClusterGetAllJobIds/0,http,1
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-control-plane\mantis-control-plane-server\src\test\java\io\mantisrx\master\api\akka\route\v0\JobClusterRouteTest.java,io.mantisrx.master.api.akka.route.v0.JobClusterRouteTest,testJobClusterUpdateMigrateStrategy/0,latchTimeout,1
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-control-plane\mantis-control-plane-server\src\test\java\io\mantisrx\master\api\akka\route\v0\JobClusterRouteTest.java,io.mantisrx.master.api.akka.route.v0.JobClusterRouteTest,testJobClusterUpdateMigrateStrategy/0,logger,1
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-control-plane\mantis-control-plane-server\src\test\java\io\mantisrx\master\api\akka\route\v0\JobClusterRouteTest.java,io.mantisrx.master.api.akka.route.v0.JobClusterRouteTest,testJobClusterUpdateMigrateStrategy/0,http,1
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-control-plane\mantis-control-plane-server\src\test\java\io\mantisrx\master\api\akka\route\v0\JobClusterRouteTest.java,io.mantisrx.master.api.akka.route.v0.JobClusterRouteTest,teardown/0,system,1
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-control-plane\mantis-control-plane-server\src\test\java\io\mantisrx\master\api\akka\route\v0\JobClusterRouteTest.java,io.mantisrx.master.api.akka.route.v0.JobClusterRouteTest,teardown/0,t,1
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-control-plane\mantis-control-plane-server\src\test\java\io\mantisrx\master\api\akka\route\v0\JobClusterRouteTest.java,io.mantisrx.master.api.akka.route.v0.JobClusterRouteTest,teardown/0,logger,1
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-control-plane\mantis-control-plane-server\src\test\java\io\mantisrx\master\api\akka\route\v0\JobClusterRouteTest.java,io.mantisrx.master.api.akka.route.v0.JobClusterRouteTest,teardown/0,binding,1
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-control-plane\mantis-control-plane-server\src\test\java\io\mantisrx\master\api\akka\route\v0\JobClusterRouteTest.java,io.mantisrx.master.api.akka.route.v0.JobClusterRouteTest,"getResponseMessage/2[java.lang.String,java.lang.Throwable]",t,4
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-control-plane\mantis-control-plane-server\src\test\java\io\mantisrx\master\api\akka\route\v0\JobClusterRouteTest.java,io.mantisrx.master.api.akka.route.v0.JobClusterRouteTest,"getResponseMessage/2[java.lang.String,java.lang.Throwable]",logger,1
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-control-plane\mantis-control-plane-server\src\test\java\io\mantisrx\master\api\akka\route\v0\JobClusterRouteTest.java,io.mantisrx.master.api.akka.route.v0.JobClusterRouteTest,"processRespFut/2[io.mantisrx.master.api.akka.route.v0.HttpResponse,int]",materializer,2
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-control-plane\mantis-control-plane-server\src\test\java\io\mantisrx\master\api\akka\route\v0\JobClusterRouteTest.java,io.mantisrx.master.api.akka.route.v0.JobClusterRouteTest,"processRespFut/2[io.mantisrx.master.api.akka.route.v0.HttpResponse,int]",logger,1
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-control-plane\mantis-control-plane-server\src\test\java\io\mantisrx\master\api\akka\route\v0\JobClusterRouteTest.java,io.mantisrx.master.api.akka.route.v0.JobClusterRouteTest,namedJobAPIEndpoint/1[java.lang.String],serverPort,1
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-control-plane\mantis-control-plane-server\src\test\java\io\mantisrx\master\api\akka\route\v0\JobClusterRouteTest.java,io.mantisrx.master.api.akka.route.v0.JobClusterRouteTest,testJobClusterGetDetail/0,logger,2
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-control-plane\mantis-control-plane-server\src\test\java\io\mantisrx\master\api\akka\route\v0\JobClusterRouteTest.java,io.mantisrx.master.api.akka.route.v0.JobClusterRouteTest,testJobClusterGetDetail/0,http,1
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-control-plane\mantis-control-plane-server\src\test\java\io\mantisrx\master\api\akka\route\v0\JobClusterRouteTest.java,io.mantisrx.master.api.akka.route.v0.JobClusterRouteTest,testJobClusterUpdateSLA/0,latchTimeout,1
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-control-plane\mantis-control-plane-server\src\test\java\io\mantisrx\master\api\akka\route\v0\JobClusterRouteTest.java,io.mantisrx.master.api.akka.route.v0.JobClusterRouteTest,testJobClusterUpdateSLA/0,logger,1
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-control-plane\mantis-control-plane-server\src\test\java\io\mantisrx\master\api\akka\route\v0\JobClusterRouteTest.java,io.mantisrx.master.api.akka.route.v0.JobClusterRouteTest,testJobClusterUpdateSLA/0,http,1
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-control-plane\mantis-control-plane-server\src\test\java\io\mantisrx\master\api\akka\route\v0\JobClusterRouteTest.java,io.mantisrx.master.api.akka.route.v0.JobClusterRouteTest,testJobClustersList/0,logger,1
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-control-plane\mantis-control-plane-server\src\test\java\io\mantisrx\master\api\akka\route\v0\JobClusterRouteTest.java,io.mantisrx.master.api.akka.route.v0.JobClusterRouteTest,testJobClustersList/0,http,1
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-control-plane\mantis-control-plane-server\src\test\java\io\mantisrx\master\api\akka\route\v0\JobClusterRouteTest.java,io.mantisrx.master.api.akka.route.v0.JobClusterRouteTest,setup/0,system,5
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-control-plane\mantis-control-plane-server\src\test\java\io\mantisrx\master\api\akka\route\v0\JobClusterRouteTest.java,io.mantisrx.master.api.akka.route.v0.JobClusterRouteTest,setup/0,t,3
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-control-plane\mantis-control-plane-server\src\test\java\io\mantisrx\master\api\akka\route\v0\JobClusterRouteTest.java,io.mantisrx.master.api.akka.route.v0.JobClusterRouteTest,setup/0,logger,2
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-control-plane\mantis-control-plane-server\src\test\java\io\mantisrx\master\api\akka\route\v0\JobClusterRouteTest.java,io.mantisrx.master.api.akka.route.v0.JobClusterRouteTest,setup/0,binding,1
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-control-plane\mantis-control-plane-server\src\test\java\io\mantisrx\master\api\akka\route\v0\JobClusterRouteTest.java,io.mantisrx.master.api.akka.route.v0.JobClusterRouteTest,setup/0,temporaryFolder,1
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-control-plane\mantis-control-plane-server\src\test\java\io\mantisrx\master\api\akka\route\v0\JobClusterRouteTest.java,io.mantisrx.master.api.akka.route.v0.JobClusterRouteTest,setup/0,serverPort,2
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-control-plane\mantis-control-plane-server\src\test\java\io\mantisrx\master\api\akka\route\v0\JobClusterRouteTest.java,io.mantisrx.master.api.akka.route.v0.JobClusterRouteTest,testDuplicateJobClusterCreateFails/0,logger,1
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-control-plane\mantis-control-plane-server\src\test\java\io\mantisrx\master\api\akka\route\v0\JobClusterRouteTest.java,io.mantisrx.master.api.akka.route.v0.JobClusterRouteTest,testDuplicateJobClusterCreateFails/0,http,1
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-control-plane\mantis-control-plane-server\src\test\java\io\mantisrx\master\api\akka\route\v0\JobClusterRouteTest.java,io.mantisrx.master.api.akka.route.v0.JobClusterRouteTest,testJobClusterCreate/0,logger,1
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-control-plane\mantis-control-plane-server\src\test\java\io\mantisrx\master\api\akka\route\v0\JobClusterRouteTest.java,io.mantisrx.master.api.akka.route.v0.JobClusterRouteTest,testJobClusterCreate/0,http,1
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-control-plane\mantis-control-plane-server\src\test\java\io\mantisrx\master\api\akka\route\v0\JobClusterRouteTest.java,io.mantisrx.master.api.akka.route.v0.JobClusterRouteTest,testJobClusterDelete/0,http,1
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-control-plane\mantis-control-plane-server\src\test\java\io\mantisrx\master\api\akka\route\v0\JobClusterRouteTest.java,io.mantisrx.master.api.akka.route.v0.JobClusterRouteTest,testJobClusterDisable/0,latchTimeout,1
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-control-plane\mantis-control-plane-server\src\test\java\io\mantisrx\master\api\akka\route\v0\JobClusterRouteTest.java,io.mantisrx.master.api.akka.route.v0.JobClusterRouteTest,testJobClusterDisable/0,logger,1
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-control-plane\mantis-control-plane-server\src\test\java\io\mantisrx\master\api\akka\route\v0\JobClusterRouteTest.java,io.mantisrx.master.api.akka.route.v0.JobClusterRouteTest,testJobClusterDisable/0,http,1
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-control-plane\mantis-control-plane-server\src\test\java\io\mantisrx\master\api\akka\route\v0\JobClusterRouteTest.java,io.mantisrx.master.api.akka.route.v0.JobClusterRouteTest,testJobClusterCreateOnRC/0,logger,1
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-control-plane\mantis-control-plane-server\src\test\java\io\mantisrx\master\api\akka\route\v0\JobClusterRouteTest.java,io.mantisrx.master.api.akka.route.v0.JobClusterRouteTest,testJobClusterCreateOnRC/0,http,1
E:\Desktop\Courses\OOP\March 2024\Week 2\mantis-master\mantis-control-plane\mantis-control-plane-server\src\test\java\io\mantisrx\master\api\akka\route\v0\JobClusterRouteTest.java,io.mantisrx.master.api.akka.route.v0.JobClusterRouteTest,testJobClusterRCGetDetail/0,logger,2
